datetime,time,value,date,day_of_week
2023-05-05 00:00:00,00:00:00,2844.24,2023-05-05,5
2023-05-05 01:00:00,01:00:00,2678.94,2023-05-05,5
2023-05-05 02:00:00,02:00:00,2573.25,2023-05-05,5
2023-05-05 03:00:00,03:00:00,2498.31,2023-05-05,5
2023-05-05 04:00:00,04:00:00,2450.3,2023-05-05,5
2023-05-05 05:00:00,05:00:00,2505.38,2023-05-05,5
2023-05-05 06:00:00,06:00:00,2687.35,2023-05-05,5
2023-05-05 07:00:00,07:00:00,2947.84,2023-05-05,5
2023-05-05 08:00:00,08:00:00,3073.33,2023-05-05,5
2023-05-05 09:00:00,09:00:00,3262.71,2023-05-05,5
2023-05-05 10:00:00,10:00:00,3685.88,2023-05-05,5
2023-05-05 11:00:00,11:00:00,3908.94,2023-05-05,5
2023-05-05 12:00:00,12:00:00,3939.79,2023-05-05,5
2023-05-05 13:00:00,13:00:00,3753.8,2023-05-05,5
2023-05-05 14:00:00,14:00:00,3633.22,2023-05-05,5
2023-05-05 15:00:00,15:00:00,3745.59,2023-05-05,5
2023-05-05 16:00:00,16:00:00,3752.84,2023-05-05,5
2023-05-05 17:00:00,17:00:00,3758.71,2023-05-05,5
2023-05-05 18:00:00,18:00:00,3800.17,2023-05-05,5
2023-05-05 19:00:00,19:00:00,3794.49,2023-05-05,5
2023-05-05 20:00:00,20:00:00,3764.7,2023-05-05,5
2023-05-05 21:00:00,21:00:00,3520.02,2023-05-05,5
2023-05-05 22:00:00,22:00:00,3426.85,2023-05-05,5
2023-05-05 23:00:00,23:00:00,3377.38,2023-05-05,5
2023-05-06 00:00:00,00:00:00,3245.91,2023-05-06,6
2023-05-06 01:00:00,01:00:00,3045.51,2023-05-06,6
2023-05-06 02:00:00,02:00:00,2906.72,2023-05-06,6
2023-05-06 03:00:00,03:00:00,2799.11,2023-05-06,6
2023-05-06 04:00:00,04:00:00,2732.17,2023-05-06,6
2023-05-06 05:00:00,05:00:00,2784.81,2023-05-06,6
2023-05-06 06:00:00,06:00:00,2957.48,2023-05-06,6
2023-05-06 07:00:00,07:00:00,3167.66,2023-05-06,6
2023-05-06 08:00:00,08:00:00,3172.7,2023-05-06,6
2023-05-06 09:00:00,09:00:00,3217.58,2023-05-06,6
2023-05-06 10:00:00,10:00:00,3618.38,2023-05-06,6
2023-05-06 11:00:00,11:00:00,3798.76,2023-05-06,6
2023-05-06 12:00:00,12:00:00,3823.75,2023-05-06,6
2023-05-06 13:00:00,13:00:00,3474.54,2023-05-06,6
2023-05-06 14:00:00,14:00:00,3478.56,2023-05-06,6
2023-05-06 15:00:00,15:00:00,3608.75,2023-05-06,6
2023-05-06 16:00:00,16:00:00,3679.95,2023-05-06,6
2023-05-06 17:00:00,17:00:00,3744.35,2023-05-06,6
2023-05-06 18:00:00,18:00:00,3718.31,2023-05-06,6
2023-05-06 19:00:00,19:00:00,3752.1,2023-05-06,6
2023-05-06 20:00:00,20:00:00,3709.66,2023-05-06,6
2023-05-06 21:00:00,21:00:00,3524.3,2023-05-06,6
2023-05-06 22:00:00,22:00:00,3505.99,2023-05-06,6
2023-05-06 23:00:00,23:00:00,3514.37,2023-05-06,6
2023-05-07 00:00:00,00:00:00,3439.9,2023-05-07,7
2023-05-07 01:00:00,01:00:00,3246.92,2023-05-07,7
2023-05-07 02:00:00,02:00:00,3064.8,2023-05-07,7
2023-05-07 03:00:00,03:00:00,2949.94,2023-05-07,7
2023-05-07 04:00:00,04:00:00,2871.36,2023-05-07,7
2023-05-07 05:00:00,05:00:00,2892.85,2023-05-07,7
2023-05-07 06:00:00,06:00:00,2939.32,2023-05-07,7
2023-05-07 07:00:00,07:00:00,3072.84,2023-05-07,7
2023-05-07 08:00:00,08:00:00,3075.14,2023-05-07,7
2023-05-07 09:00:00,09:00:00,3157.48,2023-05-07,7
2023-05-07 10:00:00,10:00:00,3468.66,2023-05-07,7
2023-05-07 11:00:00,11:00:00,3667.99,2023-05-07,7
2023-05-07 12:00:00,12:00:00,3692.56,2023-05-07,7
2023-05-07 13:00:00,13:00:00,3634.54,2023-05-07,7
2023-05-07 14:00:00,14:00:00,3671.91,2023-05-07,7
2023-05-07 15:00:00,15:00:00,3814.89,2023-05-07,7
2023-05-07 16:00:00,16:00:00,3812.22,2023-05-07,7
2023-05-07 17:00:00,17:00:00,3766.09,2023-05-07,7
2023-05-07 18:00:00,18:00:00,3530.4,2023-05-07,7
2023-05-07 19:00:00,19:00:00,3619.17,2023-05-07,7
2023-05-07 20:00:00,20:00:00,3661.69,2023-05-07,7
2023-05-07 21:00:00,21:00:00,3546.78,2023-05-07,7
2023-05-07 22:00:00,22:00:00,3620.64,2023-05-07,7
2023-05-07 23:00:00,23:00:00,3669.33,2023-05-07,7
2023-05-08 00:00:00,00:00:00,3605.11,2023-05-08,1
2023-05-08 01:00:00,01:00:00,3403.04,2023-05-08,1
2023-05-08 02:00:00,02:00:00,3249.26,2023-05-08,1
2023-05-08 03:00:00,03:00:00,3126.94,2023-05-08,1
2023-05-08 04:00:00,04:00:00,3016.87,2023-05-08,1
2023-05-08 05:00:00,05:00:00,3013.7,2023-05-08,1
2023-05-08 06:00:00,06:00:00,3268.01,2023-05-08,1
2023-05-08 07:00:00,07:00:00,3450.2,2023-05-08,1
2023-05-08 08:00:00,08:00:00,3362.48,2023-05-08,1
2023-05-08 09:00:00,09:00:00,3518.84,2023-05-08,1
2023-05-08 10:00:00,10:00:00,3967.36,2023-05-08,1
2023-05-08 11:00:00,11:00:00,4165.07,2023-05-08,1
2023-05-08 12:00:00,12:00:00,4184.43,2023-05-08,1
2023-05-08 13:00:00,13:00:00,4109.23,2023-05-08,1
2023-05-08 14:00:00,14:00:00,4139.76,2023-05-08,1
2023-05-08 15:00:00,15:00:00,4435.59,2023-05-08,1
2023-05-08 16:00:00,16:00:00,4458.56,2023-05-08,1
2023-05-08 17:00:00,17:00:00,4300.11,2023-05-08,1
2023-05-08 18:00:00,18:00:00,4203.12,2023-05-08,1
2023-05-08 19:00:00,19:00:00,4210.98,2023-05-08,1
2023-05-08 20:00:00,20:00:00,4100.44,2023-05-08,1
2023-05-08 21:00:00,21:00:00,3971.54,2023-05-08,1
2023-05-08 22:00:00,22:00:00,4031.52,2023-05-08,1
2023-05-08 23:00:00,23:00:00,4135.11,2023-05-08,1
2023-05-09 00:00:00,00:00:00,4020.12,2023-05-09,2
2023-05-09 01:00:00,01:00:00,3764.41,2023-05-09,2
2023-05-09 02:00:00,02:00:00,3572.11,2023-05-09,2
2023-05-09 03:00:00,03:00:00,3368.35,2023-05-09,2
2023-05-09 04:00:00,04:00:00,3248.9,2023-05-09,2
2023-05-09 05:00:00,05:00:00,3237.8,2023-05-09,2
2023-05-09 06:00:00,06:00:00,3355.14,2023-05-09,2
2023-05-09 07:00:00,07:00:00,3527.89,2023-05-09,2
2023-05-09 08:00:00,08:00:00,3445.43,2023-05-09,2
2023-05-09 09:00:00,09:00:00,3573.1,2023-05-09,2
2023-05-09 10:00:00,10:00:00,4079.27,2023-05-09,2
2023-05-09 11:00:00,11:00:00,4234.71,2023-05-09,2
2023-05-09 12:00:00,12:00:00,4300.39,2023-05-09,2
2023-05-09 13:00:00,13:00:00,4166.87,2023-05-09,2
2023-05-09 14:00:00,14:00:00,4219.76,2023-05-09,2
2023-05-09 15:00:00,15:00:00,4468.9,2023-05-09,2
2023-05-09 16:00:00,16:00:00,4525.06,2023-05-09,2
2023-05-09 17:00:00,17:00:00,4407.23,2023-05-09,2
2023-05-09 18:00:00,18:00:00,4276.88,2023-05-09,2
2023-05-09 19:00:00,19:00:00,4219.16,2023-05-09,2
2023-05-09 20:00:00,20:00:00,4145.57,2023-05-09,2
2023-05-09 21:00:00,21:00:00,3879.01,2023-05-09,2
2023-05-09 22:00:00,22:00:00,3998.64,2023-05-09,2
2023-05-09 23:00:00,23:00:00,4156.08,2023-05-09,2
2023-05-10 00:00:00,00:00:00,4038.62,2023-05-10,3
2023-05-10 01:00:00,01:00:00,3818.22,2023-05-10,3
2023-05-10 02:00:00,02:00:00,3577.42,2023-05-10,3
2023-05-10 03:00:00,03:00:00,3387.82,2023-05-10,3
2023-05-10 04:00:00,04:00:00,3262.08,2023-05-10,3
2023-05-10 05:00:00,05:00:00,3220.78,2023-05-10,3
2023-05-10 06:00:00,06:00:00,3375.46,2023-05-10,3
2023-05-10 07:00:00,07:00:00,3470.74,2023-05-10,3
2023-05-10 08:00:00,08:00:00,3356.31,2023-05-10,3
2023-05-10 09:00:00,09:00:00,3521.04,2023-05-10,3
2023-05-10 10:00:00,10:00:00,4026.47,2023-05-10,3
2023-05-10 11:00:00,11:00:00,4219.11,2023-05-10,3
2023-05-10 12:00:00,12:00:00,4333.44,2023-05-10,3
2023-05-10 13:00:00,13:00:00,4184.94,2023-05-10,3
2023-05-10 14:00:00,14:00:00,4230.34,2023-05-10,3
2023-05-10 15:00:00,15:00:00,4522.21,2023-05-10,3
2023-05-10 16:00:00,16:00:00,4597.55,2023-05-10,3
2023-05-10 17:00:00,17:00:00,4482.44,2023-05-10,3
2023-05-10 18:00:00,18:00:00,4337.49,2023-05-10,3
2023-05-10 19:00:00,19:00:00,4246.87,2023-05-10,3
2023-05-10 20:00:00,20:00:00,4210.08,2023-05-10,3
2023-05-10 21:00:00,21:00:00,4025.33,2023-05-10,3
2023-05-10 22:00:00,22:00:00,4113.17,2023-05-10,3
2023-05-10 23:00:00,23:00:00,4296.28,2023-05-10,3
2023-05-11 00:00:00,00:00:00,4219.48,2023-05-11,4
2023-05-11 01:00:00,01:00:00,3978.89,2023-05-11,4
2023-05-11 02:00:00,02:00:00,3755.39,2023-05-11,4
2023-05-11 03:00:00,03:00:00,3545.88,2023-05-11,4
2023-05-11 04:00:00,04:00:00,3400.66,2023-05-11,4
2023-05-11 05:00:00,05:00:00,3351.66,2023-05-11,4
2023-05-11 06:00:00,06:00:00,3450.8,2023-05-11,4
2023-05-11 07:00:00,07:00:00,3533.55,2023-05-11,4
2023-05-11 08:00:00,08:00:00,3461.67,2023-05-11,4
2023-05-11 09:00:00,09:00:00,3644.78,2023-05-11,4
2023-05-11 10:00:00,10:00:00,4191.26,2023-05-11,4
2023-05-11 11:00:00,11:00:00,4447.93,2023-05-11,4
2023-05-11 12:00:00,12:00:00,4550.37,2023-05-11,4
2023-05-11 13:00:00,13:00:00,4435.97,2023-05-11,4
2023-05-11 14:00:00,14:00:00,4485.13,2023-05-11,4
2023-05-11 15:00:00,15:00:00,4809.37,2023-05-11,4
2023-05-11 16:00:00,16:00:00,4708.51,2023-05-11,4
2023-05-11 17:00:00,17:00:00,4602.35,2023-05-11,4
2023-05-11 18:00:00,18:00:00,4522.24,2023-05-11,4
2023-05-11 19:00:00,19:00:00,4486.25,2023-05-11,4
2023-05-11 20:00:00,20:00:00,4469.64,2023-05-11,4
2023-05-11 21:00:00,21:00:00,4305.73,2023-05-11,4
2023-05-11 22:00:00,22:00:00,4485.62,2023-05-11,4
2023-05-11 23:00:00,22:55:00,4678.1,2023-05-11,4
2023-05-12 00:00:00,00:00:00,4579.78,2023-05-12,5
2023-05-12 01:00:00,01:00:00,4347.72,2023-05-12,5
2023-05-12 02:00:00,02:00:00,4090.86,2023-05-12,5
2023-05-12 03:00:00,03:00:00,3901.51,2023-05-12,5
2023-05-12 04:00:00,04:00:00,3719.28,2023-05-12,5
2023-05-12 05:00:00,05:00:00,3651.93,2023-05-12,5
2023-05-12 06:00:00,06:00:00,3681.74,2023-05-12,5
2023-05-12 07:00:00,07:00:00,3613.43,2023-05-12,5
2023-05-12 08:00:00,08:00:00,3483.97,2023-05-12,5
2023-05-12 09:00:00,09:00:00,3637.47,2023-05-12,5
2023-05-12 10:00:00,10:00:00,4156.82,2023-05-12,5
2023-05-12 11:00:00,11:00:00,4484.28,2023-05-12,5
2023-05-12 12:00:00,12:00:00,4531.88,2023-05-12,5
2023-05-12 13:00:00,13:00:00,4351.44,2023-05-12,5
2023-05-12 14:00:00,14:00:00,4575.48,2023-05-12,5
2023-05-12 15:00:00,15:00:00,4917.33,2023-05-12,5
2023-05-12 16:00:00,16:00:00,5144.64,2023-05-12,5
2023-05-12 17:00:00,17:00:00,5033.92,2023-05-12,5
2023-05-12 18:00:00,18:00:00,4701.42,2023-05-12,5
2023-05-12 19:00:00,19:00:00,4553.25,2023-05-12,5
2023-05-12 20:00:00,20:00:00,4524.66,2023-05-12,5
2023-05-12 21:00:00,21:00:00,4484.07,2023-05-12,5
2023-05-12 22:00:00,22:00:00,4646.88,2023-05-12,5
2023-05-12 23:00:00,23:00:00,4900.16,2023-05-12,5
2023-05-13 00:00:00,00:00:00,4903.37,2023-05-13,6
2023-05-13 01:00:00,01:00:00,4656.65,2023-05-13,6
2023-05-13 02:00:00,02:00:00,4396.58,2023-05-13,6
2023-05-13 03:00:00,03:00:00,4161.42,2023-05-13,6
2023-05-13 04:00:00,04:00:00,3987.27,2023-05-13,6
2023-05-13 05:00:00,05:00:00,3880.55,2023-05-13,6
2023-05-13 06:00:00,06:00:00,3746.07,2023-05-13,6
2023-05-13 07:00:00,07:00:00,3720.86,2023-05-13,6
2023-05-13 08:00:00,08:00:00,3679.32,2023-05-13,6
2023-05-13 09:00:00,09:00:00,3751.23,2023-05-13,6
2023-05-13 10:00:00,10:00:00,4118.44,2023-05-13,6
2023-05-13 11:00:00,11:00:00,4364.94,2023-05-13,6
2023-05-13 12:00:00,12:00:00,4504.03,2023-05-13,6
2023-05-13 13:00:00,13:00:00,4523.34,2023-05-13,6
2023-05-13 14:00:00,14:00:00,4647.78,2023-05-13,6
2023-05-13 15:00:00,15:00:00,4855.73,2023-05-13,6
2023-05-13 16:00:00,16:00:00,4908.33,2023-05-13,6
2023-05-13 17:00:00,17:00:00,4767.15,2023-05-13,6
2023-05-13 18:00:00,18:00:00,4591.31,2023-05-13,6
2023-05-13 19:00:00,19:00:00,4514.32,2023-05-13,6
2023-05-13 20:00:00,20:00:00,4529.45,2023-05-13,6
2023-05-13 21:00:00,21:00:00,4539.84,2023-05-13,6
2023-05-13 22:00:00,22:00:00,4815.04,2023-05-13,6
2023-05-13 23:00:00,23:00:00,5196.65,2023-05-13,6
2023-05-14 00:00:00,00:00:00,5188.67,2023-05-14,7
2023-05-14 01:00:00,01:00:00,4985.95,2023-05-14,7
2023-05-14 02:00:00,02:00:00,4753.52,2023-05-14,7
2023-05-14 03:00:00,03:00:00,4536.67,2023-05-14,7
2023-05-14 04:00:00,04:00:00,4338.02,2023-05-14,7
2023-05-14 05:00:00,05:00:00,4218.8,2023-05-14,7
2023-05-14 06:00:00,06:00:00,4026.44,2023-05-14,7
2023-05-14 07:00:00,07:00:00,3916.43,2023-05-14,7
2023-05-14 08:00:00,08:00:00,3848.94,2023-05-14,7
2023-05-14 09:00:00,09:00:00,3648.09,2023-05-14,7
2023-05-14 10:00:00,10:00:00,3908.7,2023-05-14,7
2023-05-14 11:00:00,11:00:00,4098.13,2023-05-14,7
2023-05-14 12:00:00,12:00:00,4220.81,2023-05-14,7
2023-05-14 13:00:00,13:00:00,4281.17,2023-05-14,7
2023-05-14 14:00:00,14:00:00,4516.02,2023-05-14,7
2023-05-14 15:00:00,15:00:00,4770.42,2023-05-14,7
2023-05-14 16:00:00,16:00:00,4817.04,2023-05-14,7
2023-05-14 17:00:00,17:00:00,4504.5,2023-05-14,7
2023-05-14 18:00:00,18:00:00,4525.62,2023-05-14,7
2023-05-14 19:00:00,19:00:00,4394.46,2023-05-14,7
2023-05-14 20:00:00,20:00:00,4522.97,2023-05-14,7
2023-05-14 21:00:00,21:00:00,4545.34,2023-05-14,7
2023-05-14 22:00:00,22:00:00,4835.47,2023-05-14,7
2023-05-14 23:00:00,23:00:00,5135.18,2023-05-14,7
2023-05-15 00:00:00,00:00:00,5202.27,2023-05-15,1
2023-05-15 01:00:00,01:00:00,4925.71,2023-05-15,1
2023-05-15 02:00:00,02:00:00,4671.98,2023-05-15,1
2023-05-15 03:00:00,03:00:00,4396.94,2023-05-15,1
2023-05-15 04:00:00,04:00:00,4188.98,2023-05-15,1
2023-05-15 05:00:00,05:00:00,4061.66,2023-05-15,1
2023-05-15 06:00:00,06:00:00,3968.97,2023-05-15,1
2023-05-15 07:00:00,07:00:00,3894.87,2023-05-15,1
2023-05-15 08:00:00,08:00:00,3885.29,2023-05-15,1
2023-05-15 09:00:00,09:00:00,4031.04,2023-05-15,1
2023-05-15 10:00:00,10:00:00,4550.04,2023-05-15,1
2023-05-15 11:00:00,11:00:00,4800.69,2023-05-15,1
2023-05-15 12:00:00,12:00:00,4940.13,2023-05-15,1
2023-05-15 13:00:00,13:00:00,4974.25,2023-05-15,1
2023-05-15 14:00:00,14:00:00,5262.28,2023-05-15,1
2023-05-15 15:00:00,15:00:00,5596.69,2023-05-15,1
2023-05-15 16:00:00,16:00:00,5663.36,2023-05-15,1
2023-05-15 17:00:00,17:00:00,5496.44,2023-05-15,1
2023-05-15 18:00:00,18:00:00,5166.43,2023-05-15,1
2023-05-15 19:00:00,19:00:00,4912.76,2023-05-15,1
2023-05-15 20:00:00,20:00:00,4961.58,2023-05-15,1
2023-05-15 21:00:00,21:00:00,4938.88,2023-05-15,1
2023-05-15 22:00:00,22:00:00,5175.96,2023-05-15,1
2023-05-15 23:00:00,22:45:00,5453.2,2023-05-15,1
2023-05-16 00:00:00,00:00:00,5399.88,2023-05-16,2
2023-05-16 01:00:00,01:00:00,5139.85,2023-05-16,2
2023-05-16 02:00:00,02:00:00,4854.25,2023-05-16,2
2023-05-16 03:00:00,03:00:00,4617.91,2023-05-16,2
2023-05-16 04:00:00,04:00:00,4418.14,2023-05-16,2
2023-05-16 05:00:00,05:00:00,4285.31,2023-05-16,2
2023-05-16 06:00:00,06:00:00,4129.66,2023-05-16,2
2023-05-16 07:00:00,07:00:00,4078.72,2023-05-16,2
2023-05-16 08:00:00,08:00:00,4067.05,2023-05-16,2
2023-05-16 09:00:00,09:00:00,4149.89,2023-05-16,2
2023-05-16 10:00:00,10:00:00,4750.88,2023-05-16,2
2023-05-16 11:00:00,11:00:00,5027.91,2023-05-16,2
2023-05-16 12:00:00,12:00:00,5123.13,2023-05-16,2
2023-05-16 13:00:00,13:00:00,4970.71,2023-05-16,2
2023-05-16 14:00:00,14:00:00,5146.91,2023-05-16,2
2023-05-16 15:00:00,15:00:00,5559.7,2023-05-16,2
2023-05-16 16:00:00,16:00:00,5609.49,2023-05-16,2
2023-05-16 17:00:00,17:00:00,5374.46,2023-05-16,2
2023-05-16 18:00:00,18:00:00,5153.21,2023-05-16,2
2023-05-16 19:00:00,19:00:00,4856.41,2023-05-16,2
2023-05-16 20:00:00,20:00:00,4939.61,2023-05-16,2
2023-05-16 21:00:00,21:00:00,4931.35,2023-05-16,2
2023-05-16 22:00:00,22:00:00,5303.45,2023-05-16,2
2023-05-16 23:00:00,23:00:00,5691.96,2023-05-16,2
2023-05-17 00:00:00,00:00:00,5658.46,2023-05-17,3
2023-05-17 01:00:00,01:00:00,5298.2,2023-05-17,3
2023-05-17 02:00:00,02:00:00,4967.9,2023-05-17,3
2023-05-17 03:00:00,03:00:00,4671.66,2023-05-17,3
2023-05-17 04:00:00,04:00:00,4423.09,2023-05-17,3
2023-05-17 05:00:00,05:00:00,4218.69,2023-05-17,3
2023-05-17 06:00:00,06:00:00,4045.0,2023-05-17,3
2023-05-17 07:00:00,07:00:00,4021.81,2023-05-17,3
2023-05-17 08:00:00,08:00:00,3947.5,2023-05-17,3
2023-05-17 09:00:00,09:00:00,4098.52,2023-05-17,3
2023-05-17 10:00:00,10:00:00,4559.59,2023-05-17,3
2023-05-17 11:00:00,11:00:00,4859.54,2023-05-17,3
2023-05-17 12:00:00,12:00:00,5077.91,2023-05-17,3
2023-05-17 13:00:00,13:00:00,5030.2,2023-05-17,3
2023-05-17 14:00:00,14:00:00,5356.72,2023-05-17,3
2023-05-17 15:00:00,15:00:00,5869.2,2023-05-17,3
2023-05-17 16:00:00,16:00:00,5820.5,2023-05-17,3
2023-05-17 17:00:00,17:00:00,5467.89,2023-05-17,3
2023-05-17 18:00:00,18:00:00,5232.53,2023-05-17,3
2023-05-17 19:00:00,19:00:00,5048.84,2023-05-17,3
2023-05-17 20:00:00,20:00:00,5015.29,2023-05-17,3
2023-05-17 21:00:00,21:00:00,4940.87,2023-05-17,3
2023-05-17 22:00:00,22:00:00,5312.38,2023-05-17,3
2023-05-17 23:00:00,23:00:00,5677.04,2023-05-17,3
2023-05-18 00:00:00,00:00:00,5595.45,2023-05-18,4
2023-05-18 01:00:00,01:00:00,5040.25,2023-05-18,4
2023-05-18 02:00:00,02:00:00,4580.56,2023-05-18,4
2023-05-18 03:00:00,03:00:00,4336.66,2023-05-18,4
2023-05-18 04:00:00,04:00:00,4036.45,2023-05-18,4
2023-05-18 05:00:00,05:00:00,3877.07,2023-05-18,4
2023-05-18 06:00:00,06:00:00,3746.02,2023-05-18,4
2023-05-18 07:00:00,07:00:00,3674.89,2023-05-18,4
2023-05-18 08:00:00,08:00:00,3642.15,2023-05-18,4
2023-05-18 09:00:00,09:00:00,3733.25,2023-05-18,4
2023-05-18 10:00:00,10:00:00,4351.75,2023-05-18,4
2023-05-18 11:00:00,11:00:00,4654.09,2023-05-18,4
2023-05-18 12:00:00,12:00:00,4828.49,2023-05-18,4
2023-05-18 13:00:00,13:00:00,4785.94,2023-05-18,4
2023-05-18 14:00:00,14:00:00,4882.38,2023-05-18,4
2023-05-18 15:00:00,15:00:00,5265.57,2023-05-18,4
2023-05-18 16:00:00,16:00:00,5311.82,2023-05-18,4
2023-05-18 17:00:00,17:00:00,5222.07,2023-05-18,4
2023-05-18 18:00:00,18:00:00,4942.46,2023-05-18,4
2023-05-18 19:00:00,19:00:00,4757.43,2023-05-18,4
2023-05-18 20:00:00,20:00:00,4715.25,2023-05-18,4
2023-05-18 21:00:00,21:00:00,4599.31,2023-05-18,4
2023-05-18 22:00:00,22:00:00,4901.34,2023-05-18,4
2023-05-18 23:00:00,23:00:00,5215.01,2023-05-18,4
2023-05-19 00:00:00,00:00:00,5119.14,2023-05-19,5
2023-05-19 01:00:00,01:00:00,4779.9,2023-05-19,5
2023-05-19 02:00:00,02:00:00,4485.28,2023-05-19,5
2023-05-19 03:00:00,03:00:00,4189.82,2023-05-19,5
2023-05-19 04:00:00,04:00:00,3977.13,2023-05-19,5
2023-05-19 05:00:00,05:00:00,3833.9,2023-05-19,5
2023-05-19 06:00:00,06:00:00,3757.83,2023-05-19,5
2023-05-19 07:00:00,07:00:00,3727.35,2023-05-19,5
2023-05-19 08:00:00,08:00:00,3756.92,2023-05-19,5
2023-05-19 09:00:00,09:00:00,3873.97,2023-05-19,5
2023-05-19 10:00:00,10:00:00,4468.02,2023-05-19,5
2023-05-19 11:00:00,11:00:00,4856.17,2023-05-19,5
2023-05-19 12:00:00,12:00:00,5017.13,2023-05-19,5
2023-05-19 13:00:00,13:00:00,4956.96,2023-05-19,5
2023-05-19 14:00:00,14:00:00,5096.03,2023-05-19,5
2023-05-19 15:00:00,15:00:00,5434.98,2023-05-19,5
2023-05-19 16:00:00,16:00:00,5459.06,2023-05-19,5
2023-05-19 17:00:00,17:00:00,5308.1,2023-05-19,5
2023-05-19 18:00:00,18:00:00,5085.73,2023-05-19,5
2023-05-19 19:00:00,19:00:00,4798.34,2023-05-19,5
2023-05-19 20:00:00,20:00:00,4735.13,2023-05-19,5
2023-05-19 21:00:00,21:00:00,4653.89,2023-05-19,5
2023-05-19 22:00:00,22:00:00,4938.29,2023-05-19,5
2023-05-19 23:00:00,23:00:00,5267.67,2023-05-19,5
2023-05-20 00:00:00,00:00:00,5272.57,2023-05-20,6
2023-05-20 01:00:00,01:00:00,4982.66,2023-05-20,6
2023-05-20 02:00:00,02:00:00,4673.46,2023-05-20,6
2023-05-20 03:00:00,03:00:00,4398.97,2023-05-20,6
2023-05-20 04:00:00,04:00:00,4131.86,2023-05-20,6
2023-05-20 05:00:00,05:00:00,3948.51,2023-05-20,6
2023-05-20 06:00:00,06:00:00,3813.28,2023-05-20,6
2023-05-20 07:00:00,07:00:00,3756.35,2023-05-20,6
2023-05-20 08:00:00,08:00:00,3690.94,2023-05-20,6
2023-05-20 09:00:00,09:00:00,3783.91,2023-05-20,6
2023-05-20 10:00:00,10:00:00,4267.23,2023-05-20,6
2023-05-20 11:00:00,11:00:00,4624.4,2023-05-20,6
2023-05-20 12:00:00,12:00:00,4763.76,2023-05-20,6
2023-05-20 13:00:00,13:00:00,4754.03,2023-05-20,6
2023-05-20 14:00:00,14:00:00,4941.46,2023-05-20,6
2023-05-20 15:00:00,15:00:00,5200.81,2023-05-20,6
2023-05-20 16:00:00,16:00:00,5307.15,2023-05-20,6
2023-05-20 17:00:00,17:00:00,5156.06,2023-05-20,6
2023-05-20 18:00:00,18:00:00,4869.33,2023-05-20,6
2023-05-20 19:00:00,19:00:00,4639.1,2023-05-20,6
2023-05-20 20:00:00,20:00:00,4658.0,2023-05-20,6
2023-05-20 21:00:00,21:00:00,4687.24,2023-05-20,6
2023-05-20 22:00:00,22:00:00,5040.77,2023-05-20,6
2023-05-20 23:00:00,23:00:00,5393.25,2023-05-20,6
2023-05-21 00:00:00,00:00:00,5453.94,2023-05-21,7
2023-05-21 01:00:00,01:00:00,5223.2,2023-05-21,7
2023-05-21 02:00:00,02:00:00,4945.9,2023-05-21,7
2023-05-21 03:00:00,03:00:00,4636.75,2023-05-21,7
2023-05-21 04:00:00,04:00:00,4394.33,2023-05-21,7
2023-05-21 05:00:00,05:00:00,4227.4,2023-05-21,7
2023-05-21 06:00:00,06:00:00,3981.12,2023-05-21,7
2023-05-21 07:00:00,07:00:00,3799.75,2023-05-21,7
2023-05-21 08:00:00,08:00:00,3748.39,2023-05-21,7
2023-05-21 09:00:00,09:00:00,3739.72,2023-05-21,7
2023-05-21 10:00:00,10:00:00,4044.46,2023-05-21,7
2023-05-21 11:00:00,11:00:00,4252.84,2023-05-21,7
2023-05-21 12:00:00,12:00:00,4474.94,2023-05-21,7
2023-05-21 13:00:00,13:00:00,4612.55,2023-05-21,7
2023-05-21 14:00:00,14:00:00,4930.33,2023-05-21,7
2023-05-21 15:00:00,15:00:00,5226.91,2023-05-21,7
2023-05-21 16:00:00,16:00:00,5253.96,2023-05-21,7
2023-05-21 17:00:00,17:00:00,5083.32,2023-05-21,7
2023-05-21 18:00:00,18:00:00,4786.57,2023-05-21,7
2023-05-21 19:00:00,19:00:00,4602.98,2023-05-21,7
2023-05-21 20:00:00,20:00:00,4834.6,2023-05-21,7
2023-05-21 21:00:00,21:00:00,4990.43,2023-05-21,7
2023-05-21 22:00:00,22:00:00,5501.82,2023-05-21,7
2023-05-21 23:00:00,23:00:00,5938.03,2023-05-21,7
2023-05-22 00:00:00,00:00:00,5956.84,2023-05-22,1
2023-05-22 01:00:00,01:00:00,5722.29,2023-05-22,1
2023-05-22 02:00:00,02:00:00,5373.36,2023-05-22,1
2023-05-22 03:00:00,03:00:00,5089.16,2023-05-22,1
2023-05-22 04:00:00,04:00:00,4825.38,2023-05-22,1
2023-05-22 05:00:00,05:00:00,4579.0,2023-05-22,1
2023-05-22 06:00:00,06:00:00,4295.45,2023-05-22,1
2023-05-22 07:00:00,07:00:00,4162.75,2023-05-22,1
2023-05-22 08:00:00,08:00:00,4099.63,2023-05-22,1
2023-05-22 09:00:00,09:00:00,4313.61,2023-05-22,1
2023-05-22 10:00:00,10:00:00,4969.13,2023-05-22,1
2023-05-22 11:00:00,11:00:00,5306.92,2023-05-22,1
2023-05-22 12:00:00,12:00:00,5634.83,2023-05-22,1
2023-05-22 13:00:00,13:00:00,5808.43,2023-05-22,1
2023-05-22 14:00:00,14:00:00,6076.16,2023-05-22,1
